Command line: test_speed_GP.py
Total duration: 367.663s
File: <frozen importlib._bootstrap>
File duration: 16.5991s (4.51%)
Line #|      Hits|         Time| Time per hit|      %|Source code
     3|         0|            0|            0|  0.00%|
     4|      7480|    0.0841568|  1.12509e-05|  0.02%|
(call)|      7480|    0.0493851|  6.60228e-06|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2709 _amin_dispatcher
     5|      7480|      0.02652|  3.54546e-06|  0.01%|
     6|      7480|    0.0916395|  1.22513e-05|  0.02%|
(call)|      7480|     0.627151|  8.38437e-05|  0.17%|# /opt/anaconda3/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2714 amin
File: <__array_function__ internals>_50
File duration: 0.223434s (0.06%)
Line #|      Hits|         Time| Time per hit|      %|Source code
------+----------+-------------+-------------+-------+-----------
     1|         0|            0|            0|  0.00%|
     2|      7632|    0.0219722|  2.87895e-06|  0.01%|
(call)|         1|  9.29832e-06|  9.29832e-06|  0.00%|# /opt/anaconda3/lib/python3.7/functools.py:67 wraps
(call)|         1|  8.67844e-05|  8.67844e-05|  0.00%|# /opt/anaconda3/lib/python3.7/functools.py:37 update_wrapper
     3|         0|            0|            0|  0.00%|
     4|      7630|     0.082732|   1.0843e-05|  0.02%|
(call)|      7630|    0.0491557|  6.44243e-06|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2584 _amax_dispatcher
     5|      7630|    0.0267169|  3.50157e-06|  0.01%|
     6|      7630|    0.0920134|  1.20594e-05|  0.03%|
(call)|      7630|     0.619917|  8.12473e-05|  0.17%|# /opt/anaconda3/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2589 amax
File: <__array_function__ internals>_0
File duration: 0.150655s (0.04%)
Line #|      Hits|         Time| Time per hit|      %|Source code
------+----------+-------------+-------------+-------+-----------
     1|         0|            0|            0|  0.00%|
     2|      4848|    0.0141728|  2.92343e-06|  0.00%|
(call)|         1|  1.09673e-05|  1.09673e-05|  0.00%|# /opt/anaconda3/lib/python3.7/functools.py:67 wraps
(call)|         1|  9.75132e-05|  9.75132e-05|  0.00%|# /opt/anaconda3/lib/python3.7/functools.py:37 update_wrapper
     3|         0|            0|            0|  0.00%|
     4|      4846|    0.0575938|  1.18848e-05|  0.02%|
(call)|      4846|    0.0515416|  1.06359e-05|  0.01%|# /opt/anaconda3/lib/python3.7/site-packages/numpy/core/multiarray.py:143 concatenate
     5|      4846|    0.0177617|  3.66523e-06|  0.00%|
     6|      4846|    0.0611265|  1.26138e-05|  0.02%|
(call)|        16|   0.00213742|  0.000133589|  0.00%|# /opt/anaconda3/lib/python3.7/site-packages/numpy/ma/core.py:2975 __array_finalize__
File: /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities.py
File duration: 0.127472s (0.03%)
Line #|      Hits|         Time| Time per hit|      %|Source code
------+----------+-------------+-------------+-------+-----------
     1|         2|  4.12464e-05|  2.06232e-05|  0.00%|import json
     2|         1|  9.29832e-06|  9.29832e-06|  0.00%|import torch
     3|         1|  1.26362e-05|  1.26362e-05|  0.00%|import numpy
     4|         1|  5.03063e-05|  5.03063e-05|  0.00%|import dill
(call)|         1|     0.112375|     0.112375|  0.03%|# <frozen importlib._bootstrap>:978 _find_and_load
     5|         1|  4.52995e-05|  4.52995e-05|  0.00%|from typing import Union, Optional, NamedTuple
(call)|         1|  2.02656e-05|  2.02656e-05|  0.00%|# <frozen importlib._bootstrap>:1009 _handle_fromlist
     6|         1|  2.67029e-05|  2.67029e-05|  0.00%|from collections import OrderedDict
(call)|         1|  3.26633e-05|  3.26633e-05|  0.00%|# <frozen importlib._bootstrap>:1009 _handle_fromlist
     7|         0|            0|            0|  0.00%|
     8|         1|  8.67844e-05|  8.67844e-05|  0.00%|from .namedtuple import BB
(call)|         1|  1.66893e-05|  1.66893e-05|  0.00%|# <frozen importlib._bootstrap>:416 parent
(call)|         1|      1.32957|      1.32957|  0.36%|# <frozen importlib._bootstrap>:978 _find_and_load
(call)|         1|  1.97887e-05|  1.97887e-05|  0.00%|# <frozen importlib._bootstrap>:1009 _handle_fromlist
     9|         0|            0|            0|  0.00%|
    10|         0|            0|            0|  0.00%|
    11|         6|  8.96454e-05|  1.49409e-05|  0.00%|def linear_interpolation(t: Union[numpy.array, float], values: tuple, times: tuple) -> Union[numpy.array, float]:
(call)|         2|  0.000697374|  0.000348687|  0.00%|# /opt/anaconda3/lib/python3.7/typing.py:248 inner
    12|         0|            0|            0|  0.00%|    """ Makes an interpolation between (t_in,v_in) and (t_fin,v_fin)
    13|         0|            0|            0|  0.00%|        For time t>t_fin and t<t_in the value of v is clamped to either v_in or v_fin
    14|         0|            0|            0|  0.00%|        Usage:
    15|         0|            0|            0|  0.00%|        epoch = numpy.arange(0,100,1)
    16|         0|            0|            0|  0.00%|        v = linear_interpolation(epoch, values=[0.0,0.5], times=[20,40])
    17|         0|            0|            0|  0.00%|        plt.plot(epoch,v)
    18|         0|            0|            0|  0.00%|    """
    19|         5|  3.76701e-05|  7.53403e-06|  0.00%|    v_in, v_fin = values  # initial and final values
    20|         5|  3.00407e-05|  6.00815e-06|  0.00%|    t_in, t_fin = times   # initial and final times
    21|         0|            0|            0|  0.00%|
    22|         5|   2.5034e-05|  5.00679e-06|  0.00%|    if t_fin >= t_in:
    23|         5|  4.88758e-05|  9.77516e-06|  0.00%|        den = max(t_fin-t_in, 1E-8)
    24|         5|  2.52724e-05|  5.05447e-06|  0.00%|        m = (v_fin-v_in)/den
    25|         5|   4.1008e-05|   8.2016e-06|  0.00%|        v = v_in + m*(t-t_in)
    26|         0|            0|            0|  0.00%|    else:
    27|         0|            0|            0|  0.00%|        raise Exception("t_fin should be greater than t_in")
    28|         0|            0|            0|  0.00%|
    29|         5|  3.17097e-05|  6.34193e-06|  0.00%|    v_min = min(v_in, v_fin)
    30|         5|  2.43187e-05|  4.86374e-06|  0.00%|    v_max = max(v_in, v_fin)
    31|         5|  0.000105143|  2.10285e-05|  0.00%|    return numpy.clip(v, v_min, v_max)
(call)|         5|   0.00348186|  0.000696373|  0.00%|# <__array_function__ internals>_44:2 clip
    32|         0|            0|            0|  0.00%|
    33|         0|            0|            0|  0.00%|
    34|         1|  1.21593e-05|  1.21593e-05|  0.00%|def flatten_list(ll):
    35|         0|            0|            0|  0.00%|    if not ll:  # equivalent to if ll == []
    36|         0|            0|            0|  0.00%|        return ll
    37|         0|            0|            0|  0.00%|    elif isinstance(ll[0], list):
    38|         0|            0|            0|  0.00%|        return flatten_list(ll[0]) + flatten_list(ll[1:])
    39|         0|            0|            0|  0.00%|    else:
    40|         0|            0|            0|  0.00%|        return ll[:1] + flatten_list(ll[1:])
    41|         0|            0|            0|  0.00%|
    42|         0|            0|            0|  0.00%|
    43|        83|  0.000212193|  2.55654e-06|  0.00%|def flatten_dict(dd, separator='_', prefix=''):
    44|       105|  0.000388384|  3.69889e-06|  0.00%|    return {prefix + separator + k if prefix else k: v
    45|        81|  0.000280619|  3.46443e-06|  0.00%|            for kk, vv in dd.items()
    46|       232|   0.00145745|  6.28212e-06|  0.00%|            for k, v in flatten_dict(vv, separator, kk).items()
(call)|        81|   0.00224376|  2.77007e-05|  0.00%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities.py:43 flatten_dict
    47|        82|  0.000406027|  4.95155e-06|  0.00%|            } if isinstance(dd, dict) else {prefix: dd}
(call)|        12|    0.0027051|  0.000225425|  0.00%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities.py:44 <dictcomp>
    48|         0|            0|            0|  0.00%|
    49|         0|            0|            0|  0.00%|
    50|         2|  1.45435e-05|  7.27177e-06|  0.00%|def save_obj(obj, path):
    51|         1|   0.00425363|   0.00425363|  0.00%|    with open(path, 'wb') as f:
    52|         1|  1.54972e-05|  1.54972e-05|  0.00%|        torch.save(obj, f,
    53|         1|  5.48363e-06|  5.48363e-06|  0.00%|                   pickle_module=dill,
    54|         1|  4.29153e-06|  4.29153e-06|  0.00%|                   pickle_protocol=2,
    55|         1|    0.0416412|    0.0416412|  0.01%|                   _use_new_zipfile_serialization=True)
(call)|         1|     0.851745|     0.851745|  0.23%|# /opt/anaconda3/lib/python3.7/site-packages/torch/serialization.py:335 save
    56|         0|            0|            0|  0.00%|
    57|         0|            0|            0|  0.00%|
    58|         2|  2.07424e-05|  1.03712e-05|  0.00%|def load_obj(path):
    59|         1|   0.00101161|   0.00101161|  0.00%|    with open(path, 'rb') as f:
    60|         1|  7.79629e-05|  7.79629e-05|  0.00%|        return torch.load(f, pickle_module=dill)
(call)|         1|     0.183358|     0.183358|  0.05%|# /opt/anaconda3/lib/python3.7/site-packages/torch/serialization.py:499 load
    61|         0|            0|            0|  0.00%|
    62|         0|            0|            0|  0.00%|
    63|         2|  4.22001e-05|     2.11e-05|  0.00%|def load_json_as_dict(path):
    64|         1|  4.50611e-05|  4.50611e-05|  0.00%|    with open(path, 'rb') as f:
    65|         1|  5.29289e-05|  5.29289e-05|  0.00%|        return json.load(f)
(call)|         1|  0.000361681|  0.000361681|  0.00%|# /opt/anaconda3/lib/python3.7/json/__init__.py:274 load
    66|         0|            0|            0|  0.00%|
    67|         0|            0|            0|  0.00%|
    68|         1|  9.05991e-06|  9.05991e-06|  0.00%|def save_dict_as_json(my_dict, path):
    69|         0|            0|            0|  0.00%|    with open(path, 'w') as f:
    70|         0|            0|            0|  0.00%|        return json.dump(my_dict, f)
    71|         0|            0|            0|  0.00%|
    72|         0|            0|            0|  0.00%|
    73|         1|   2.5034e-05|   2.5034e-05|  0.00%|def roller_2d(a: torch.tensor, b: Optional[torch.tensor] = None, radius: int = 2):
(call)|         1|  3.19481e-05|  3.19481e-05|  0.00%|# /opt/anaconda3/lib/python3.7/typing.py:248 inner
    74|         0|            0|            0|  0.00%|    """ Performs rolling of the last two spatial dimensions.
    75|         0|            0|            0|  0.00%|        For each point consider half a square. Each pair of points will appear once.
    76|         0|            0|            0|  0.00%|        Number of channels: [(2r+1)**2 - 1]/2
    77|         0|            0|            0|  0.00%|        For example for a radius = 2 the full square is 5x5. The number of pairs is: 12
    78|         0|            0|            0|  0.00%|    """
    79|         0|            0|            0|  0.00%|    dxdy_list = []
    80|         0|            0|            0|  0.00%|    for dx in range(0, radius + 1):
    81|         0|            0|            0|  0.00%|        for dy in range(-radius, radius + 1):
    82|         0|            0|            0|  0.00%|            if dx == 0 and dy <= 0:
    83|         0|            0|            0|  0.00%|                continue
    84|         0|            0|            0|  0.00%|            dxdy_list.append((dx, dy))
    85|         0|            0|            0|  0.00%|
    86|         0|            0|            0|  0.00%|    for dxdy in dxdy_list:
    87|         0|            0|            0|  0.00%|        a_tmp = torch.roll(torch.roll(a, dxdy[0], dims=-2), dxdy[1], dims=-1)
    88|         0|            0|            0|  0.00%|        b_tmp = None if b is None else torch.roll(torch.roll(b, dxdy[0], dims=-2), dxdy[1], dims=-1)
    89|         0|            0|            0|  0.00%|        yield a_tmp, b_tmp
    90|         0|            0|            0|  0.00%|
    91|         0|            0|            0|  0.00%|
    92|         7|  6.31809e-05|  9.02585e-06|  0.00%|def append_to_dict(source: Union[tuple, dict],
    93|         0|            0|            0|  0.00%|                   destination: dict,
    94|         0|            0|            0|  0.00%|                   prefix_include: str = None,
    95|         0|            0|            0|  0.00%|                   prefix_exclude: str = None,
    96|         1|  2.88486e-05|  2.88486e-05|  0.00%|                   prefix_to_add: str = None):
(call)|         1|  0.000588894|  0.000588894|  0.00%|# /opt/anaconda3/lib/python3.7/typing.py:248 inner
    97|         0|            0|            0|  0.00%|    """ Use typing.
    98|         0|            0|            0|  0.00%|        For now: prefix_include is str or tuple of str
    99|         0|            0|            0|  0.00%|        For now: prefix_exclude is str or tuple of str
   100|         0|            0|            0|  0.00%|        For now: prefix_to_add is str """
   101|         0|            0|            0|  0.00%|
   102|       122|  0.000440121|  3.60755e-06|  0.00%|    def _get_x_y(_key, _value):
   103|       115|  0.000489235|  4.25422e-06|  0.00%|        if (prefix_include is None or _key.startswith(prefix_include)) and (prefix_exclude is None or
   104|       114|  0.000534296|  4.68681e-06|  0.00%|                                                                            not _key.startswith(prefix_exclude)):
   105|       115|  0.000525236|  4.56727e-06|  0.00%|            x = _key if prefix_to_add is None else prefix_to_add + _key
   106|       115|  0.000431776|  3.75457e-06|  0.00%|            try:
   107|       115|  0.000603199|  5.24521e-06|  0.00%|                y = _value.item()
   108|       115|   0.00045228|  3.93287e-06|  0.00%|            except AttributeError:
   109|       115|  0.000448942|  3.90385e-06|  0.00%|                y = _value
   110|       115|  0.000418425|  3.63847e-06|  0.00%|            return x, y
   111|         0|            0|            0|  0.00%|        else:
   112|         0|            0|            0|  0.00%|            return None, None
   113|         0|            0|            0|  0.00%|
   114|         7|  3.83854e-05|  5.48363e-06|  0.00%|    try:
   115|         8|  7.48634e-05|  9.35793e-06|  0.00%|        for key, value in source.items():
   116|         1|  3.31402e-05|  3.31402e-05|  0.00%|            x, y = _get_x_y(key, value)
(call)|         1|  4.02927e-05|  4.02927e-05|  0.00%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities.py:102 _get_x_y
   117|         1|  5.96046e-06|  5.96046e-06|  0.00%|            if x is not None:
   118|         1|  7.15256e-06|  7.15256e-06|  0.00%|                destination[x] = destination.get(x, []) + [y]
   119|         0|            0|            0|  0.00%|
   120|         6|  5.19753e-05|  8.66254e-06|  0.00%|    except AttributeError:
   121|       120|  0.000453234|  3.77695e-06|  0.00%|        for key in source._fields:
   122|       114|   0.00055337|  4.85412e-06|  0.00%|            value = getattr(source, key)
   123|       114|   0.00128412|  1.12642e-05|  0.00%|            x, y = _get_x_y(key, value)
(call)|       114|    0.0042491|  3.72728e-05|  0.00%|# /home/jupyter/REPOS/spacetx-research/src/MODULES/utilities.py:102 _get_x_y
   124|       114|  0.000418901|  3.67457e-06|  0.00%|            if x is not None:
   125|       114|   0.00053668|  4.70772e-06|  0.00%|                destination[x] = destination.get(x, []) + [y]
   126|         0|            0|            0|  0.00%|
   127|         7|   2.5034e-05|  3.57628e-06|  0.00%|    return destination
   128|         0|            0|            0|  0.00%|
   129|         0|            0|            0|  0.00%|
   130|        24|  0.000187874|  7.82808e-06|  0.00%|def compute_ranking(x: torch.Tensor) -> torch.Tensor:
   131|         0|            0|            0|  0.00%|    """ Given a vector of shape: n, batch_size
   132|         0|            0|            0|  0.00%|        For each batch dimension it ranks the n elements"""
   133|        23|  0.000163794|  7.12146e-06|  0.00%|    assert len(x.shape) == 2
   134|        23|  0.000131607|  5.72205e-06|  0.00%|    n, batch_size = x.shape
